User_ID,FeatureX,FeatureY,Countries_ID,Created At Month,fm_total_activities,fm_discussions,fm_comments,fm_comp_participations,fm_act_$create_alias,fm_act_$identify,fm_act_Confirmed_Email,fm_act_Created_Submission,fm_act_Downloaded_Competition_Datafile,fm_act_Joined_Competition,fm_act_Signed_Up,fm_act_Updated_Discussion,fm_act_Updated_Profile,fm_act_Viewed_All_Competitions,fm_act_Viewed_All_Discussions,fm_act_Viewed_All_Jobs,fm_act_Viewed_All_Learning_Pages,fm_act_badge_OCZE,fm_act_comp_ID_528W,active_second_month
ID_6HGLYP55,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_21IEBSDQ,0,1,0,5,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0
ID_JXYBB5Z1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_X7YHKW1U,0,0,0,4,10.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0
ID_N9DZDIJ5,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_D7VF9EPY,0,0,0,5,27.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,8.0,1.0,2.0,0.0,0.0,0
ID_4PCFT3K2,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_GX9QNGRP,0,1,0,3,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_YHTSWRUG,0,1,0,2,20.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,2.0,1.0,0.0,0
ID_7AUPYWW9,0,0,0,5,22.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,3.0,1.0,0.0,0
ID_864U150O,0,1,0,5,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_HHDFF61I,0,1,0,2,13.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0
ID_4840Y22T,0,0,0,2,21.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,0
ID_L06YP3CG,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_9WICE2NZ,0,0,0,4,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
ID_TMOASFMX,0,0,0,5,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0
ID_W5H0FNLY,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_JH5WRZTT,0,0,0,4,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_HM6H9V22,0,1,0,2,8.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_VXZUXCSK,0,3,0,4,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0
ID_8VZRG8K7,0,0,0,5,60.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,1.0,17.0,0.0,1.0,11.0,0.0,1.0,1.0,0.0,0
ID_RYV6MQ8U,1,0,0,12,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0
ID_WEV6WNR3,0,3,0,3,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0
ID_KHL4OT7Q,0,0,0,3,14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,0
ID_K654WKUE,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_AFV0NGTA,0,0,0,3,15.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1
ID_52JVOGIT,0,0,0,5,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0
ID_0KA7OG2P,0,3,0,1,32.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,13.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0
ID_4RXEQ5YU,0,3,0,2,23.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0,3.0,1.0,0.0,0
ID_RXS2T8H4,0,0,0,5,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0
ID_0XWMDX1L,0,0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_8ZO9F46O,0,0,0,3,40.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,11.0,1.0,4.0,1.0,0.0,0
ID_W0I9NBRG,0,0,0,3,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_B4RWL6A1,0,3,0,11,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_25H86A4R,0,3,0,4,9.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
ID_ZH6MC1FD,0,0,0,2,25.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,2.0,1.0,1.0,0.0,0
ID_NMORSRDS,0,1,0,2,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0
ID_IFYL9VSY,0,3,0,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,5.0,0.0,4.0,1.0,0.0,0
ID_K6ZGCF6P,0,1,0,2,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0
ID_UYNV6VWT,0,0,0,5,40.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,0.0,2.0,1.0,0.0,0
ID_29SBHBZU,0,0,0,3,11.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_OLW6XIIE,0,0,0,2,21.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0
ID_2N8P1WEJ,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_AT6U1EVY,0,1,0,5,38.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0
ID_6B90RAER,0,0,0,5,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,1.0,1.0,0.0,0
ID_KDKV82Z1,0,0,0,3,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_LFJFIRYC,0,0,0,3,18.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,1
ID_RTL7NZQA,0,1,0,12,13.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0
ID_QYV9BLEI,0,3,0,5,20.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0
ID_8ZANPPSE,0,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_A3OU9S3R,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_URRPXRN1,0,0,0,5,29.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0
ID_6IUQLIBJ,0,3,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_MWXOIA7R,0,0,0,2,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_P88LT8LY,0,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_20J9MCHB,0,3,0,4,9.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_4GSQ28Q4,0,0,0,2,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_43NVKW5C,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_2G5H7HRY,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_FHIUC3V4,0,3,0,2,16.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0
ID_U3DGDI44,0,0,0,3,49.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,14.0,4.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,1.0,0.0,1
ID_5WN0IWQP,0,0,0,4,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_PM8M3QU9,0,0,0,4,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_SHUKLIAV,0,1,0,2,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_0RKP0LQX,0,3,0,5,21.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,0
ID_I6YCXA81,0,1,0,12,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_8NLD13PJ,0,3,0,12,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_GJHC1XSS,0,0,0,5,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0
ID_AKCW8NHY,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_KDWJ2C1T,0,1,0,2,19.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,1
ID_RJN68JKX,0,0,0,4,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0
ID_40K03565,0,0,0,5,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
ID_DXEXUAZF,0,0,0,2,13.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0
ID_07Y680RS,0,0,0,3,29.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,4.0,0.0,4.0,1.0,0.0,0
ID_ZTTAL9HG,0,0,0,5,35.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,23.0,1.0,0.0,2.0,0.0,0.0,0
ID_NJ83N65O,0,0,0,3,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_BI5MM52L,0,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_RE6DS5NN,0,0,0,2,15.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0
ID_IX00E57O,0,0,0,3,9.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_NU8H0MHB,0,0,0,3,19.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0
ID_7GUHD10Q,0,0,0,2,20.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0
ID_1NZ4ZQZ4,0,0,0,5,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0
ID_DQJTBDM7,0,0,0,3,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
ID_G3UDNLXT,0,3,0,5,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_1RKYKM2N,0,0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_W3LD0KPJ,0,3,0,4,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,0
ID_CGAU1QS8,0,0,0,11,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1
ID_DYUO4FG8,1,3,0,12,16.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,4.0,0.0,1.0,0.0,0.0,0
ID_8DO26L0E,0,1,0,5,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_AXF88LD1,0,0,0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_NIO6UG1R,0,0,0,3,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0
ID_5FY07NKS,0,0,0,2,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_WV3HIL1U,0,1,0,3,20.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,1.0,0.0,0
ID_DSQF3H74,0,0,0,11,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_61O53910,0,0,0,4,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
ID_577E83AB,0,0,0,2,18.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,0
ID_SEQWNO1Q,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_97FOSDYR,0,0,0,5,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0
ID_4DLF38Q2,0,0,0,2,11.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_NQSBCP1F,0,0,0,2,17.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0
ID_KERNJR1V,0,0,0,3,33.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,8.0,8.0,0.0,3.0,1.0,0.0,0
ID_BB7GLV87,0,0,0,4,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_WMUR6941,0,0,0,5,10.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_M4IBWPX4,0,1,0,12,23.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0
ID_IGBZ1VAU,1,0,0,2,13.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0
ID_A9ARMLY7,0,0,0,11,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0
ID_KNP0AUX7,0,0,0,5,20.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0
ID_C6OAJCMJ,0,1,0,5,26.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0
ID_WNBSTXFN,0,0,0,1,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_VD5N4AX3,0,3,0,3,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0
ID_O2VT5NKY,0,0,0,2,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_N0RU5ABT,0,0,0,5,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0
ID_XGVSOW8S,0,0,0,3,37.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,0
ID_3DA337OS,0,3,0,1,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
ID_SOFAUM0F,0,3,0,2,18.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0
ID_GFTYDTYW,0,0,0,3,14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0
ID_0W3L4Z8R,0,3,0,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_I8C2TIIS,0,3,0,3,9.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_LHQKSR5O,0,0,0,5,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_XB2LQ1U7,0,1,0,3,22.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,0.0,5.0,1.0,0.0,0
ID_43HE33JQ,0,0,0,3,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0
ID_L411BMJ9,0,0,0,2,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_GK063ZYX,0,0,0,3,33.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,8.0,4.0,0.0,2.0,0.0,0.0,0
ID_E6SYKX6M,0,0,0,5,14.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_UK7P6U4M,0,0,0,1,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1
ID_TY0NLO00,0,1,0,2,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_5GELXEHR,0,3,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_NP53XPQ4,0,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_GN1EXMJD,0,3,0,5,18.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,0
ID_PAE7EECM,0,0,0,5,33.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,14.0,3.0,0.0,1.0,1.0,0.0,0
ID_7P3O3DEC,0,0,0,5,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
ID_TI3F3ST0,0,3,0,11,18.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0
ID_L3XK426Y,0,1,0,2,14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,0
ID_NL5HEW7O,0,0,0,3,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,1.0,0.0,0
ID_182TYV39,0,0,0,2,9.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1
ID_7IAAOYO7,0,0,0,3,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0
ID_3KZRK526,0,0,0,3,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,2.0,1.0,0.0,0
ID_9IUYVSV9,0,1,0,3,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_AKMSODUY,0,0,0,2,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,1
ID_5WQPK6R3,0,0,0,5,142.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,20.0,6.0,1.0,0.0,0.0,25.0,13.0,1.0,4.0,1.0,0.0,0
